,num_expediente,fecha,hora,localizacion,numero,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
392,2020S009078,29/06/2020,19:45:00,"CALL. PRINCIPE DE VERGARA, 108",108,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,5.0,"442436,51","4476713,18",N,
393,2020S009086,27/06/2020,18:25:00,"CALL. GINZO DE LIMIA, 33",33,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14.0,"440311,87","4481071,9",N,
394,2020S009086,27/06/2020,18:25:00,"CALL. GINZO DE LIMIA, 33",33,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Mujer,7.0,"440311,87","4481071,9",N,
395,2020S009123,29/06/2020,13:30:00,PASEO. SAN FRANCISCO DE SALES / CALL. GUZMAN EL BUENO,1,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"439183,77","4476823,5",N,
396,2020S009133,01/07/2020,9:05:00,PQUE. CASA DE CAMPO / PNTE. CASTILLA,0,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1.0,"435375,09","4477840,79",N,
397,2020S009133,01/07/2020,9:05:00,PQUE. CASA DE CAMPO / PNTE. CASTILLA,0,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,"435375,09","4477840,79",N,
398,2020S009162,30/06/2020,20:10:00,"CALL. ALCALA, 45",45,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,,"440930,46","4474508,73",N,
399,2020S009171,01/07/2020,20:30:00,"CALL. LA DILIGENCIA, 4A",4A,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 10 a 14 años,Mujer,7.0,"443781,62","4470476,86",N,
400,2020S009172,01/07/2020,20:55:00,"CMNO. MAGDALENA, 24B",24B,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,"444783,63","4467277,18",N,
401,2020S009199,02/07/2020,15:42:00,CALL. SAN BERNARDO / CALL. SAN HERMENEGILDO,85,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,2.0,"440085,52","4475551,61",N,
402,2020S009205,02/07/2020,14:30:00,CALL. GUZMAN EL BUENO / CALL. FERNANDO EL CATOLICO,34,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"439519,08","4476214,52",N,
403,2020S009217,02/07/2020,21:35:00,"CALL. ALMAGRO, 29",29,CHAMBERÍ,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,2.0,"441305,53","4475946,89",N,
404,2020S009218,02/07/2020,21:55:00,"CALL. ALCALA, 454",454,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"446192,81","4476644,26",N,
405,2020S009227,02/07/2020,14:25:00,PLAZA. ESPAÑA / CALL. PRINCESA,18,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"439570,3","4475083,45",N,
406,2020S009238,03/07/2020,12:30:00,"CMNO. POZO DEL TIO RAIMUNDO, 1A",1A,VILLA DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6.0,"444716,56","4469475,85",N,
407,2020S009243,02/07/2020,20:40:00,CALL. GENOVA / PLAZA. COLON,30,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"441352,93","4475173,59",N,
408,2020S009256,01/07/2020,20:58:00,CALL. NEVADO DEL CUMBAL / CALL. ACONCAGUA,1,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 6  a  9 años,Hombre,7.0,"446475,7","4480006,08",N,
409,2020S009274,02/07/2020,23:05:00,"PASEO. CASTELLANA, 5",5,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"441424,53","4475356,05",N,
410,2020S009288,04/07/2020,3:30:00,PLAZA. ESPAÑA / CALL. GRAN VIA,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,,"439693,25","4474966,38",S,
411,2020S009294,04/07/2020,7:20:00,"AVDA. BLAS DE LEZO, 3",9,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3.0,"453081,65","4472621,97",N,
412,2020S009303,04/07/2020,9:50:00,AVDA. MANZANARES / PSRL. SUR DEL PUENTE DE TOLEDO,24,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14.0,"438676,3","4473244,98",N,
413,2020S009303,04/07/2020,9:50:00,AVDA. MANZANARES / PSRL. SUR DEL PUENTE DE TOLEDO,24,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 60 a 64 años,Mujer,1.0,"438676,3","4473244,98",N,
414,2020S009305,04/07/2020,11:45:00,"CALL. EMBAJADORES, 330",330,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,,"442225,04","4469135,51",N,
415,2020S009314,03/07/2020,20:15:00,CALLE VIGIL - CALLE BOYER,1,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,"450255,36","4472866,81",N,
416,2020S009316,03/07/2020,1:45:00,CALL. HORTALEZA / CALL. MEJIA LEQUERICA,112,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7.0,"440856,41","4475249,66",N,
417,2020S009334,04/07/2020,19:45:00,"PASEO. GINEBRA, 26",26,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7.0,"448930,57","4474837,17",N,
418,2020S009345,05/07/2020,0:20:00,"CALL. SANTA ENGRACIA, 93",93,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"440668,58","4476421,28",N,
419,2020S009385,05/07/2020,23:45:00,CUSTA. SAN VICENTE / PLAZA. ESPAÑA,2,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2.0,"439461,95","4474824,56",N,
420,2020S009393,05/07/2020,14:10:00,CALL. MEZQUITE / CALL. SABAL,4,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,"442082,07","4472008,15",N,
421,2020S009410,06/07/2020,11:50:00,"CALL. O'DONNELL, 2",2,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,,"442214,02","4474738,67",N,
422,2020S009414,06/07/2020,11:00:00,"CALL. CAMINO DE LOS VINATEROS, 11",11,MORATALAZ,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,"444267,25","4473564,45",N,
423,2020S009414,06/07/2020,11:00:00,"CALL. CAMINO DE LOS VINATEROS, 11",11,MORATALAZ,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Hombre,2.0,"444267,25","4473564,45",N,
424,2020S009432,06/07/2020,18:10:00,"CALL. GONZALO DE CESPEDES, 7",7,BARAJAS,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,"450809,15","4480260,03",N,
425,2020S009453,07/07/2020,9:39:00,CALL. SANTA ENGRACIA / CALL. NICASIO GALLEGO,13,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1.0,"440901,34","4475701,72",N,
426,2020S009494,05/07/2020,11:05:00,"CTRA. SOMOSAGUAS, 0",0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,6.0,"436090,94","4474168,56",N,
427,2020S009495,07/07/2020,23:15:00,"PASEO. VIRGEN DEL PUERTO, 45",45,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"438821,11","4473446,65",N,
428,2020S009498,07/07/2020,23:40:00,"PASEO. PRADO, 11",11,RETIRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Mujer,,"441245,57","4473910,99",N,
429,2020S009561,06/07/2020,22:30:00,CALL. PEZ VOLADOR / CALL. CRUZ DEL SUR,5,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"443255,34","4473812,81",N,
430,2020S009567,08/07/2020,8:00:00,CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA,40,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7.0,"442530,83","4483838,33",N,
431,2020S009573,09/07/2020,9:25:00,AVDA. MIGUEL HERNANDEZ / CALL. ANDALUCES,48,PUENTE DE VALLECAS,Caída,,Bicicleta,Conductor,De 60 a 64 años,Hombre,,"446103,96","4471072,86",N,
432,2020S009581,09/07/2020,15:45:00,"AVDA. COMPLUTENSE, 6",6,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,5.0,"438347,84","4477241,13",N,
433,2020S009619,10/07/2020,8:14:00,AVDA. LOS ROSALES / PQUE. LINEAL DEL MANZANARES,103,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7.0,"442205,85","4467423,48",N,
434,2020S009624,10/07/2020,6:35:00,"CALL. MODESTO LAFUENTE, 60",60,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14.0,"440997,48","4477222,38",N,
435,2020S009635,07/07/2020,21:20:00,"AVDA. SECUNDINO ZUAZO, 4",4,HORTALEZA,Colisión frontal,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14.0,"447179,15","4482906,31",N,
436,2020S009635,07/07/2020,21:20:00,"AVDA. SECUNDINO ZUAZO, 4",4,HORTALEZA,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2.0,"447179,15","4482906,31",N,
437,2020S009674,10/07/2020,7:30:00,CALL. O'DONNELL / CALL. ANTONIO CASERO,58,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1.0,"443383,54","4474637,79",N,
438,2020S009691,11/07/2020,22:00:00,CALL. SEGOVIA / RONDA. SEGOVIA,41,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,,"439144,28","4473920,52",N,
439,2020S009705,12/07/2020,4:45:00,"CALL. SANTA ENGRACIA, 7",7,CHAMBERÍ,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7.0,"440932,82","4475602,33",N,
440,2020S009717,12/07/2020,12:58:00,"CALL. VELAZQUEZ, 38",38,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"441988,53","4475257,18",N,
441,2020S009721,11/07/2020,21:30:00,"CALL. BELLATRIX, 7",7,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,1.0,"434472,25","4479058,36",N,
442,2020S009740,13/07/2020,8:10:00,CALL. ESTOCOLMO / CALL. MANCHESTER (CARRIL BICI),26L,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6.0,"449075,12","4475602,61",N,
443,2020S009781,14/07/2020,7:40:00,"PASEO. EDUARDO DATO, 15",15,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"441143,67","4476049,56",N,
444,2020S009818,14/07/2020,16:58:00,"CALL. EMETERIO CASTAÑOS, 1",1,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,5.0,"443768,36","4479301,74",N,
445,2020S009840,07/07/2020,11:00:00,"AVDA. LOS ROSALES, 5",5,USERA,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"441111,05","4468920,61",N,
446,2020S009848,15/07/2020,12:45:00,CALL. CARTAGENA / CALL. ERASO,41,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,3.0,"443155,68","4476288,67",N,
447,2020S009855,14/07/2020,20:05:00,"CALL. GOYA, 41",41,SALAMANCA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6.0,"442041,48","4475187,3",N,
448,2020S009864,15/07/2020,18:10:00,CALL. PUERTO DE CANFRANC / CMNO. VALDERRIBAS,58,PUENTE DE VALLECAS,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"443877,77","4472263,63",N,
449,2020S009900,15/07/2020,22:35:00,"AVDA. GRAN VIA DE VILLAVERDE, 20",20,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,6.0,"440244,71","4465862,51",N,
450,2020S009909,15/07/2020,22:00:00,"CALL. ARTURO SORIA, 33",33,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"445617,82","4477004,84",N,
451,2020S009926,13/07/2020,21:14:00,PASEO. EXTREMADURA / GTA. PUENTE DE SEGOVIA,1,LATINA,Colisión fronto-lateral,,Bicicleta,Conductor,De 35 a 39 años,Mujer,,"438471,7","4473948,83",N,
452,2020S009926,13/07/2020,21:14:00,PASEO. EXTREMADURA / GTA. PUENTE DE SEGOVIA,1,LATINA,Colisión fronto-lateral,,Bicicleta,Pasajero,Menor de 5 años,Hombre,,"438471,7","4473948,83",N,
453,2020S009930,08/07/2020,19:20:00,"CALL. SAN MANUEL, 5",5,LATINA,Colisión lateral,,Bicicleta,Conductor,De 60 a 64 años,Hombre,,"435444,23","4472694,07",N,
454,2020S009933,14/07/2020,21:15:00,PASEO. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA,64,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1.0,"440591,36","4472431,14",N,
455,2020S009941,16/07/2020,23:40:00,CALL. O'DONNELL / CALL. ALCALA,2,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3.0,"442214,02","4474738,67",N,
456,2020S009952,16/07/2020,13:35:00,"CALL. BLAS CABRERA, 1",1,LATINA,Vuelco,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2.0,"434221,4","4470337,67",N,
457,2020S009961,16/07/2020,8:05:00,"CALL. RETAMA, 6",6,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1.0,"442698,29","4471811,76",N,
458,2020S009971,17/07/2020,10:00:00,CALL. EMILIO MUÑOZ / CALL. ALBARRACIN,13,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"446545,94","4475797,84",N,
459,2020S009978,17/07/2020,13:35:00,"CALL. NUESTRA SEÑORA DEL CARMEN, 10",10,TETUÁN,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,"440487,91","4478867,46",N,
460,2020S009978,17/07/2020,13:35:00,"CALL. NUESTRA SEÑORA DEL CARMEN, 10",10,TETUÁN,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,14.0,"440487,91","4478867,46",N,
461,2020S010009,17/07/2020,7:50:00,CALL. NARVAEZ / AVDA. FELIPE II,3,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3.0,"442691,79","4475078,1",N,
462,2020S010046,18/07/2020,18:00:00,"CALL. MAYOR, 1",1,CENTRO,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"440217,54","4474221,14",N,
463,2020S010079,19/07/2020,14:50:00,"CALL. JORGE JUAN, 38",38,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"442107,61","4474998,96",N,
464,2020S010103,20/07/2020,7:50:00,CALL. PESCARA / CALL. FUENTE CARRANTONA,1,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"446950,21","4474053,9",N,
465,2020S010110,20/07/2020,10:25:00,"GTA. JAVIER BELLOSILLO, s/n",35,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3.0,"448477,97","4482496,53",N,
466,2020S010126,19/07/2020,19:45:00,CALL. ENTRE ARROYOS / CALL. ARROYO DE LA MEDIA LEGUA,1,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6.0,"444303,99","4473358,5",N,
467,2020S010163,20/07/2020,10:15:00,"PASEO. SANTA MARIA DE LA CABEZA, 24",24,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14.0,"440958,08","4472947,33",N,
468,2020S010163,20/07/2020,10:15:00,"PASEO. SANTA MARIA DE LA CABEZA, 24",24,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,1.0,"440958,08","4472947,33",N,
469,2020S010167,20/07/2020,8:45:00,RONDA. CABALLERO DE LA MANCHA / CALL. ALONSO QUIJANO,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"441487,31","4483432,68",N,
470,2020S010173,21/07/2020,14:50:00,CALL. REUS / CALL. SECOYA,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"436884,85","4469277,96",N,
471,2020S010199,21/07/2020,19:25:00,"CALL. ORENSE, 30",30,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,6.0,"441092,68","4478319,24",N,
472,2020S010208,21/07/2020,20:45:00,"PASEO. PRADO, 2",2,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"441109,48","4474401,96",N,
473,2020S010218,21/07/2020,12:15:00,CALL. JULIO CANO LASSO / AVDA. LAS FUERZAS ARMADAS,4,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,"448752,15","4481418,17",N,
474,2020S010224,21/07/2020,23:55:00,CALL. COMERCIO / AVDA. CIUDAD DE BARCELONA,2,RETIRO,Caída,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,"442183,24","4472813,14",N,
475,2020S010228,22/07/2020,0:25:00,"CALL. DOCTOR ESQUERDO, 62",62,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2.0,"443178,22","4474057,16",N,
476,2020S010247,22/07/2020,19:37:00,AVDA. LOS ROSALES / CTRA. VILLAVERDE A VALLECAS,42,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,"442079,07","4467940,09",N,
477,2020S010253,21/07/2020,20:40:00,AVDA. CERRO MILANO / CALL. JOSE GUTIERREZ MAROTO,31,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1.0,"448572,48","4468154,99",N,
478,2020S010298,23/07/2020,14:30:00,CALL. EUGENIA DE MONTIJO / CALL. SALVADOR DEL MUNDO,76,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"436561,38","4470107,22",N,
479,2020S010308,23/07/2020,20:00:00,"GTA. QUEVEDO, 5",5,CHAMBERÍ,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Mujer,6.0,"440217,55","4476145,86",N,
480,2020S010311,23/07/2020,20:51:00,CALL. ARROYO BUENO / CALL. ALBINO HERNANDEZ LAZARO,14,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2.0,"439901,55","4466739,01",N,
481,2020S010331,24/07/2020,9:35:00,CALL. MANUEL ARRANZ / CALL. JULIAN DEL CERRO,9,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Más de 74 años,Hombre,,"443867,25","4472811,4",N,
482,2020S010335,21/07/2020,22:00:00,"CTRA. CIUDAD UNIVERSITARIA, 0",0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6.0,"435236,48","4477535,38",N,
483,2020S010336,23/07/2020,18:50:00,PLAZA. MANUEL BECERRA / CALL. DOCTOR ESQUERDO,15,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"443350,83","4475469,97",N,
484,2020S010363,24/07/2020,22:20:00,CALL. CAPITAN BLANCO ARGIBAY / PASEO. DIRECCION,210,TETUÁN,Colisión frontal,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2.0,"439836,48","4480144,74",N,
485,2020S010380,24/07/2020,9:45:00,PASEO. FERNAN NUÑEZ / PASEO. VENEZUELA,1,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14.0,"441697,28","4473503,49",N,
486,2020S010380,24/07/2020,9:45:00,PASEO. FERNAN NUÑEZ / PASEO. VENEZUELA,1,RETIRO,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Hombre,7.0,"441697,28","4473503,49",N,
487,2020S010413,25/07/2020,21:45:00,AVDA. LAS SUERTES / CALL. ENTREPEÑAS,20,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,6.0,"448108,85","4469316,16",N,
488,2020S010415,26/07/2020,1:20:00,"CALL. APOSTOL SANTIAGO, 54",54,CIUDAD LINEAL,Otro,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,"444493,04","4475434,18",N,
489,2020S010438,23/07/2020,21:00:00,PQUE. MADRID RIO / PNTE. PRAGA,+00550I,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2.0,"439936,73","4472011,71",N,
490,2020S010444,26/07/2020,20:30:00,PASEO. PRADO / PLAZA. LEALTAD,1,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,2.0,"441243,61","4474443,53",N,
491,2020S010446,26/07/2020,21:10:00,"CALL. FRANCISCO SILVELA, 56",56,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7.0,"442773,97","4476270,92",N,
492,2020S010468,27/07/2020,9:15:00,"CALL. TOLEDO, 73",73,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,,"439861,03","4473578,17",N,
493,2020S010472,27/07/2020,12:05:00,CALL. ANTONIO DE LEYVA / CALL. JACINTO VERDAGUER,7,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"439313,13","4472002,94",N,
494,2020S010472,27/07/2020,12:05:00,CALL. ANTONIO DE LEYVA / CALL. JACINTO VERDAGUER,7,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Peatón,De 30 a 34 años,Hombre,14.0,"439313,13","4472002,94",N,
495,2020S010507,27/07/2020,13:45:00,"CALL. ANTONIO DE LEYVA, 71",71,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7.0,"439217,01","4471148,76",N,
496,2020S010510,28/07/2020,8:00:00,CALL. MARIA REICHE / AVDA. MANUEL FRAGA IRIBARNE,10,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3.0,"447992,52","4482118,54",N,
497,2020S010520,28/07/2020,11:48:00,"CALL. BRAVO MURILLO, 190",190,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1.0,"440426,63","4478463,19",N,
498,2020S010527,28/07/2020,15:20:00,"CALL. HORTALEZA, 102",102,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1.0,"440809,65","4475155,63",N,
499,2020S010552,28/07/2020,21:30:00,"PASEO. PINTOR ROSALES, 32",32,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,,"438937,51","4475436,24",N,
500,2020S010553,28/07/2020,23:40:00,"CALL. CAPITAN BLANCO ARGIBAY, 188",188,TETUÁN,Caída,Despejado,Bicicleta,Conductor,Menor de 5 años,Mujer,1.0,"440031,76","4479945,92",N,
501,2020S010561,28/07/2020,12:50:00,PASEO. CHOPERA / PQUE. MADRID RIO,33,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14.0,"440589,94","4471824,64",N,
502,2020S010564,28/07/2020,13:20:00,PASEO. ACACIAS / CALL. RIBERA DE CURTIDORES,27,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"439968,66","4472783,99",N,
503,2020S010566,29/07/2020,10:00:00,"PASEO. FERROVIARIOS, 43",43,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,6.0,"439172,25","4466398,14",N,
504,2020S010570,29/07/2020,10:50:00,"AVDA. OPORTO, 71",71,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,,"438077,48","4470958,92",N,
505,2020S010580,28/07/2020,21:52:00,PASEO. RECOLETOS / CALL. SALUSTIANO OLOZAGA,6,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,1.0,"441307,2","4474695,41",N,
506,2020S010580,28/07/2020,21:52:00,PASEO. RECOLETOS / CALL. SALUSTIANO OLOZAGA,6,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1.0,"441307,2","4474695,41",N,
507,2020S010596,28/07/2020,14:40:00,"CALL. DUQUE DE SEVILLA, 12",12,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,"442339,17","4477076,71",N,
508,2020S010601,19/07/2020,1:40:00,"CALL. LOS YEBENES, 125",125,LATINA,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,,"436228,67","4471675,91",N,
509,2020S010605,29/07/2020,21:20:00,"AVDA. CIUDAD DE BARCELONA, 110",110,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"442053,72","4472915,06",S,
